"","Predicted value","True value","Celltype","Normalization method","Deconvolution method"
"4409","0","0.06","CD8T","col_z_score","dcq"
"4410","0.3046","0.1","Mono","col_z_score","dcq"
"4411","0.5489","0.63","Neu","col_z_score","dcq"
"4412","0","0.02","NK","col_z_score","dcq"
"4413","0","0.01","Bcell","col_z_score","dcq"
"4414","0.117","0.16","CD4T","col_z_score","dcq"
"4415","0.0959","0.11","CD8T","col_z_score","dcq"
"4416","0.2383","0.07","Mono","col_z_score","dcq"
"4417","0.119","0.11","Neu","col_z_score","dcq"
"4418","0.1666","0.15","NK","col_z_score","dcq"
"4419","0.0429","0.07","Bcell","col_z_score","dcq"
"4420","0.2003","0.16","CD4T","col_z_score","dcq"
"4421","0.2629","0.29","CD8T","col_z_score","dcq"
"4422","0.2084","0.22","Mono","col_z_score","dcq"
"4423","0.602","0.67","Neu","col_z_score","dcq"
"4424","0","0.03","NK","col_z_score","dcq"
"4425","0","0.02","Bcell","col_z_score","dcq"
"4426","0.0897","0.14","CD4T","col_z_score","dcq"
"4427","0.0563","0.08","CD8T","col_z_score","dcq"
"4428","0.2521","0.06","Mono","col_z_score","dcq"
"4429","0.2141","0.23","Neu","col_z_score","dcq"
"4430","0.1345","0.11","NK","col_z_score","dcq"
"4431","0.0489","0.08","Bcell","col_z_score","dcq"
"4432","0.1395","0.06","CD4T","col_z_score","dcq"
"4433","0.2396","0.33","CD8T","col_z_score","dcq"
"4434","0.2234","0.19","Mono","col_z_score","dcq"
"4435","0.6216","0.66","Neu","col_z_score","dcq"
"4436","0.0057","0.07","NK","col_z_score","dcq"
"4437","0","0.06","Bcell","col_z_score","dcq"
"4438","0.0695","0.12","CD4T","col_z_score","dcq"
"4439","0.0503","0.05","CD8T","col_z_score","dcq"
"4440","0.2528","0.04","Mono","col_z_score","dcq"
"4441","0.6906","0.75","Neu","col_z_score","dcq"
"4442","0","0.04","NK","col_z_score","dcq"
"4443","0","0.01","Bcell","col_z_score","dcq"
"4444","0.0439","0.13","CD4T","col_z_score","dcq"
"4445","0","0.02","CD8T","col_z_score","dcq"
"4446","0.2655","0.05","Mono","col_z_score","dcq"
"4447","0.1425","0.17","Neu","col_z_score","dcq"
"4448","0.2028","0.22","NK","col_z_score","dcq"
"4449","0.1407","0.2","Bcell","col_z_score","dcq"
"4450","0.1445","0.11","CD4T","col_z_score","dcq"
"4451","0.2237","0.2","CD8T","col_z_score","dcq"
"4452","0.1457","0.1","Mono","col_z_score","dcq"
"4453","0.077","0.06","Neu","col_z_score","dcq"
"4454","0.1401","0.15","NK","col_z_score","dcq"
"4455","0.1864","0.26","Bcell","col_z_score","dcq"
"4456","0.1861","0.18","CD4T","col_z_score","dcq"
"4457","0.2002","0.13","CD8T","col_z_score","dcq"
"4458","0.2103","0.22","Mono","col_z_score","dcq"
"4459","0.2426","0.25","Neu","col_z_score","dcq"
"4460","0.1034","0.12","NK","col_z_score","dcq"
"4461","0.112","0.16","Bcell","col_z_score","dcq"
"4462","0.1315","0.13","CD4T","col_z_score","dcq"
"4463","0.1517","0.11","CD8T","col_z_score","dcq"
"4464","0.2588","0.23","Mono","col_z_score","dcq"
"4465","0.234579702026057","0.21","Neu","col_min_max","emeth_normal"
"4466","0.190958996816288","0.15","NK","col_min_max","emeth_normal"
"4467","0.187594306807805","0.19","Bcell","col_min_max","emeth_normal"
"4468","0.0738661265893911","0.07","CD4T","col_min_max","emeth_normal"
"4469","0.107453050750821","0.19","CD8T","col_min_max","emeth_normal"
"4470","0.205547817009638","0.19","Mono","col_min_max","emeth_normal"
"4471","0.716083476708958","0.7","Neu","col_min_max","emeth_normal"
"4472","0.0230665006037584","0.02","NK","col_min_max","emeth_normal"
"4473","0.0435546698727327","0.04","Bcell","col_min_max","emeth_normal"
"4474","0.162901673267536","0.15","CD4T","col_min_max","emeth_normal"
"4475","0","0.04","CD8T","col_min_max","emeth_normal"
"4476","0.0543936795470154","0.05","Mono","col_min_max","emeth_normal"
"4477","0.756975469576818","0.73","Neu","col_min_max","emeth_normal"
"4478","1.18270353193473e-19","0","NK","col_min_max","emeth_normal"
"4479","0.00518507705300291","0.02","Bcell","col_min_max","emeth_normal"
"4480","0.0859719373792611","0.09","CD4T","col_min_max","emeth_normal"
"4481","0.0457169694292536","0.06","CD8T","col_min_max","emeth_normal"
"4482","0.106150546561664","0.1","Mono","col_min_max","emeth_normal"
"4483","0.65014558081306","0.63","Neu","col_min_max","emeth_normal"
"4484","0.0173843234447205","0.02","NK","col_min_max","emeth_normal"
"4485","0.00174374872399245","0.01","Bcell","col_min_max","emeth_normal"
"4486","0.160403656053617","0.16","CD4T","col_min_max","emeth_normal"
"4487","0.100340825368551","0.11","CD8T","col_min_max","emeth_normal"
"4488","0.0699818655960596","0.07","Mono","col_min_max","emeth_normal"
"4489","0.12569974088445","0.11","Neu","col_min_max","emeth_normal"
"4490","0.194543015392288","0.15","NK","col_min_max","emeth_normal"
"4491","0.0676420761649136","0.07","Bcell","col_min_max","emeth_normal"
"4492","0.164251469605952","0.16","CD4T","col_min_max","emeth_normal"
"4493","0.207124342035678","0.29","CD8T","col_min_max","emeth_normal"
"4494","0.240739355916718","0.22","Mono","col_min_max","emeth_normal"
"4495","0.702684270483442","0.67","Neu","col_min_max","emeth_normal"
"4496","0.0444167060183108","0.03","NK","col_min_max","emeth_normal"
"4497","0.0143910334072168","0.02","Bcell","col_min_max","emeth_normal"
"4498","0.16897125691455","0.14","CD4T","col_min_max","emeth_normal"
"4499","0","0.08","CD8T","col_min_max","emeth_normal"
"4500","0.0695367331764809","0.06","Mono","col_min_max","emeth_normal"
"4501","0.256416267634608","0.23","Neu","col_min_max","emeth_normal"
"4502","0.142311662635996","0.11","NK","col_min_max","emeth_normal"
"4503","0.0782285145354074","0.08","Bcell","col_min_max","emeth_normal"
"4504","0.0495876222566111","0.06","CD4T","col_min_max","emeth_normal"
"4505","0.264704694349947","0.33","CD8T","col_min_max","emeth_normal"
"4506","0.208751238587431","0.19","Mono","col_min_max","emeth_normal"
"4507","0.670438620560597","0.66","Neu","col_min_max","emeth_normal"
"4508","0.0769380671230689","0.07","NK","col_min_max","emeth_normal"
"4509","0.053574982246832","0.06","Bcell","col_min_max","emeth_normal"
"4510","0.126650093922159","0.12","CD4T","col_min_max","emeth_normal"
"4511","0.0312836421806589","0.05","CD8T","col_min_max","emeth_normal"
"4512","0.0411145939666847","0.04","Mono","col_min_max","emeth_normal"
"4513","0.764404071327815","0.75","Neu","col_min_max","emeth_normal"
"4514","0.0401894554344718","0.04","NK","col_min_max","emeth_normal"
"4515","4.38394473871765e-05","0.01","Bcell","col_min_max","emeth_normal"
"4516","0.137474033129939","0.13","CD4T","col_min_max","emeth_normal"
"4517","0.00696351858087383","0.02","CD8T","col_min_max","emeth_normal"
"4518","0.0509250820795133","0.05","Mono","col_min_max","emeth_normal"
"4519","0.190801662335113","0.17","Neu","col_min_max","emeth_normal"
"4520","0.25877150779164","0.22","NK","col_min_max","emeth_normal"
"4521","0.199359628199309","0.2","Bcell","col_min_max","emeth_normal"
"4522","0.111103299903433","0.11","CD4T","col_min_max","emeth_normal"
"4523","0.136587009563992","0.2","CD8T","col_min_max","emeth_normal"
"4524","0.103376892206512","0.1","Mono","col_min_max","emeth_normal"
"4525","0.0633613909348284","0.06","Neu","col_min_max","emeth_normal"
"4526","0.177571237495334","0.15","NK","col_min_max","emeth_normal"
"4527","0.246883238280866","0.26","Bcell","col_min_max","emeth_normal"
"4528","0.196624282047963","0.18","CD4T","col_min_max","emeth_normal"
"4529","0.0802936944736734","0.13","CD8T","col_min_max","emeth_normal"
"4530","0.235266156767335","0.22","Mono","col_min_max","emeth_normal"
"4531","0.27209856880982","0.25","Neu","col_min_max","emeth_normal"
"4532","0.131692234703854","0.12","NK","col_min_max","emeth_normal"
"4533","0.153498198701636","0.16","Bcell","col_min_max","emeth_normal"
"4534","0.125167617601727","0.13","CD4T","col_min_max","emeth_normal"
"4535","0.0884902053786832","0.11","CD8T","col_min_max","emeth_normal"
"4536","0.22905317480428","0.23","Mono","col_min_max","emeth_normal"
"4537","0.234801226838951","0.21","Neu","col_min_max","emeth_laplace"
"4538","0.166976146248076","0.15","NK","col_min_max","emeth_laplace"
"4539","0.170105580228898","0.19","Bcell","col_min_max","emeth_laplace"
"4540","0.0419899379780806","0.07","CD4T","col_min_max","emeth_laplace"
"4541","0.176995323522806","0.19","CD8T","col_min_max","emeth_laplace"
"4542","0.209131785183189","0.19","Mono","col_min_max","emeth_laplace"
"4543","0.728563646250282","0.7","Neu","col_min_max","emeth_laplace"
"4544","0","0.02","NK","col_min_max","emeth_laplace"
"4545","0.0198171000669752","0.04","Bcell","col_min_max","emeth_laplace"
"4546","0.161293849447353","0.15","CD4T","col_min_max","emeth_laplace"
"4547","0.0413581854157743","0.04","CD8T","col_min_max","emeth_laplace"
"4548","0.0489672188196154","0.05","Mono","col_min_max","emeth_laplace"
"4549","0.749925841909151","0.73","Neu","col_min_max","emeth_laplace"
"4550","0","0","NK","col_min_max","emeth_laplace"
"4551","0.00605821773033487","0.02","Bcell","col_min_max","emeth_laplace"
"4552","0.0854814646892809","0.09","CD4T","col_min_max","emeth_laplace"
"4553","0.051453708496037","0.06","CD8T","col_min_max","emeth_laplace"
"4554","0.107080767175197","0.1","Mono","col_min_max","emeth_laplace"
"4555","0.646967940695586","0.63","Neu","col_min_max","emeth_laplace"
"4556","0.0154021882052557","0.02","NK","col_min_max","emeth_laplace"
"4557","0.000999898503278812","0.01","Bcell","col_min_max","emeth_laplace"
"4558","0.163942855118555","0.16","CD4T","col_min_max","emeth_laplace"
"4559","0.105835150128919","0.11","CD8T","col_min_max","emeth_laplace"
"4560","0.0668519673484056","0.07","Mono","col_min_max","emeth_laplace"
"4561","0.116891415620068","0.11","Neu","col_min_max","emeth_laplace"
"4562","0.176670659413204","0.15","NK","col_min_max","emeth_laplace"
"4563","0.0513913030781384","0.07","Bcell","col_min_max","emeth_laplace"
"4564","0.159074777483878","0.16","CD4T","col_min_max","emeth_laplace"
"4565","0.248211599103464","0.29","CD8T","col_min_max","emeth_laplace"
"4566","0.247760245301248","0.22","Mono","col_min_max","emeth_laplace"
"4567","0.708771726059312","0.67","Neu","col_min_max","emeth_laplace"
"4568","0.0132052584246684","0.03","NK","col_min_max","emeth_laplace"
"4569","0","0.02","Bcell","col_min_max","emeth_laplace"
"4570","0.131511164617303","0.14","CD4T","col_min_max","emeth_laplace"
"4571","0.0862073782894946","0.08","CD8T","col_min_max","emeth_laplace"
"4572","0.0603044726092221","0.06","Mono","col_min_max","emeth_laplace"
"4573","0.246993293065549","0.23","Neu","col_min_max","emeth_laplace"
"4574","0.124952332933486","0.11","NK","col_min_max","emeth_laplace"
"4575","0.0716967924844087","0.08","Bcell","col_min_max","emeth_laplace"
"4576","0.0259191597471221","0.06","CD4T","col_min_max","emeth_laplace"
"4577","0.314599198378594","0.33","CD8T","col_min_max","emeth_laplace"
"4578","0.215839223390839","0.19","Mono","col_min_max","emeth_laplace"
"4579","0.664967657899648","0.66","Neu","col_min_max","emeth_laplace"
"4580","0.0725429234253617","0.07","NK","col_min_max","emeth_laplace"
"4581","0.0524331454688278","0.06","Bcell","col_min_max","emeth_laplace"
"4582","0.12892411530259","0.12","CD4T","col_min_max","emeth_laplace"
"4583","0.0357065698275337","0.05","CD8T","col_min_max","emeth_laplace"
"4584","0.0454255880760387","0.04","Mono","col_min_max","emeth_laplace"
"4585","0.764308589381552","0.75","Neu","col_min_max","emeth_laplace"
"4586","0.0355307609182188","0.04","NK","col_min_max","emeth_laplace"
"4587","0","0.01","Bcell","col_min_max","emeth_laplace"
"4588","0.136810475106202","0.13","CD4T","col_min_max","emeth_laplace"
"4589","0.0137589388639177","0.02","CD8T","col_min_max","emeth_laplace"
"4590","0.0495912357301102","0.05","Mono","col_min_max","emeth_laplace"
"4591","0.183412283104222","0.17","Neu","col_min_max","emeth_laplace"
"4592","0.238798884022349","0.22","NK","col_min_max","emeth_laplace"
"4593","0.194062216532035","0.2","Bcell","col_min_max","emeth_laplace"
"4594","0.10046644578779","0.11","CD4T","col_min_max","emeth_laplace"
"4595","0.175954089901419","0.2","CD8T","col_min_max","emeth_laplace"
"4596","0.107306080652186","0.1","Mono","col_min_max","emeth_laplace"
"4597","0.0579090580195322","0.06","Neu","col_min_max","emeth_laplace"
"4598","0.162219061272727","0.15","NK","col_min_max","emeth_laplace"
"4599","0.24726661888236","0.26","Bcell","col_min_max","emeth_laplace"
"4600","0.180740333900274","0.18","CD4T","col_min_max","emeth_laplace"
"4601","0.114892730703152","0.13","CD8T","col_min_max","emeth_laplace"
"4602","0.236972197221955","0.22","Mono","col_min_max","emeth_laplace"
"4603","0.273827343404526","0.25","Neu","col_min_max","emeth_laplace"
"4604","0.123743710752514","0.12","NK","col_min_max","emeth_laplace"
"4605","0.146129628624711","0.16","Bcell","col_min_max","emeth_laplace"
"4606","0.121271153605799","0.13","CD4T","col_min_max","emeth_laplace"
"4607","0.110585374032481","0.11","CD8T","col_min_max","emeth_laplace"
"4608","0.224442789579968","0.23","Mono","col_min_max","emeth_laplace"
"4609","0.238180660770253","0.21","Neu","col_min_max","emeth_binom"
"4610","0.194636120129467","0.15","NK","col_min_max","emeth_binom"
"4611","0.19069861435106","0.19","Bcell","col_min_max","emeth_binom"
"4612","0.0711162484530744","0.07","CD4T","col_min_max","emeth_binom"
"4613","0.105549022074705","0.19","CD8T","col_min_max","emeth_binom"
"4614","0.19981933422144","0.19","Mono","col_min_max","emeth_binom"
"4615","0.718052250043586","0.7","Neu","col_min_max","emeth_binom"
"4616","0.0238290002659219","0.02","NK","col_min_max","emeth_binom"
"4617","0.0448876473798716","0.04","Bcell","col_min_max","emeth_binom"
"4618","0.167594984556232","0.15","CD4T","col_min_max","emeth_binom"
"4619","0","0.04","CD8T","col_min_max","emeth_binom"
"4620","0.0456361177543888","0.05","Mono","col_min_max","emeth_binom"
"4621","0.752546986669254","0.73","Neu","col_min_max","emeth_binom"
"4622","7.16225763027562e-20","0","NK","col_min_max","emeth_binom"
"4623","0.00569390132895567","0.02","Bcell","col_min_max","emeth_binom"
"4624","0.0885564157487406","0.09","CD4T","col_min_max","emeth_binom"
"4625","0.0478248934366095","0.06","CD8T","col_min_max","emeth_binom"
"4626","0.10537780281644","0.1","Mono","col_min_max","emeth_binom"
"4627","0.648149758132482","0.63","Neu","col_min_max","emeth_binom"
"4628","0.0180888471884025","0.02","NK","col_min_max","emeth_binom"
"4629","0.00205904988707534","0.01","Bcell","col_min_max","emeth_binom"
"4630","0.163412431204391","0.16","CD4T","col_min_max","emeth_binom"
"4631","0.102396575804633","0.11","CD8T","col_min_max","emeth_binom"
"4632","0.0658933377830161","0.07","Mono","col_min_max","emeth_binom"
"4633","0.126502869944048","0.11","Neu","col_min_max","emeth_binom"
"4634","0.196730284910948","0.15","NK","col_min_max","emeth_binom"
"4635","0.0683522719388408","0.07","Bcell","col_min_max","emeth_binom"
"4636","0.164657578537731","0.16","CD4T","col_min_max","emeth_binom"
"4637","0.204198839073615","0.29","CD8T","col_min_max","emeth_binom"
"4638","0.239558155594817","0.22","Mono","col_min_max","emeth_binom"
"4639","0.703480542946393","0.67","Neu","col_min_max","emeth_binom"
"4640","0.0444580812189199","0.03","NK","col_min_max","emeth_binom"
"4641","0.01484139886373","0.02","Bcell","col_min_max","emeth_binom"
"4642","0.169316900044761","0.14","CD4T","col_min_max","emeth_binom"
"4643","0.00641995728406056","0.08","CD8T","col_min_max","emeth_binom"
"4644","0.0614831196421353","0.06","Mono","col_min_max","emeth_binom"
"4645","0.257892934114896","0.23","Neu","col_min_max","emeth_binom"
"4646","0.143352156437633","0.11","NK","col_min_max","emeth_binom"
"4647","0.0788048669517259","0.08","Bcell","col_min_max","emeth_binom"
"4648","0.0498206645836042","0.06","CD4T","col_min_max","emeth_binom"
"4649","0.264994421350946","0.33","CD8T","col_min_max","emeth_binom"
"4650","0.205134956561195","0.19","Mono","col_min_max","emeth_binom"
"4651","0.666551360650811","0.66","Neu","col_min_max","emeth_binom"
"4652","0.0785262989376107","0.07","NK","col_min_max","emeth_binom"
"4653","0.0539101550211467","0.06","Bcell","col_min_max","emeth_binom"
"4654","0.128463106712817","0.12","CD4T","col_min_max","emeth_binom"
"4655","0.0342149182515485","0.05","CD8T","col_min_max","emeth_binom"
"4656","0.0383341604260656","0.04","Mono","col_min_max","emeth_binom"
"4657","0.760882804025117","0.75","Neu","col_min_max","emeth_binom"
"4658","0.0417816943572671","0.04","NK","col_min_max","emeth_binom"
"4659","0.000685825055543722","0.01","Bcell","col_min_max","emeth_binom"
"4660","0.141177439253634","0.13","CD4T","col_min_max","emeth_binom"
"4661","0.00815773551196793","0.02","CD8T","col_min_max","emeth_binom"
"4662","0.0473145017964705","0.05","Mono","col_min_max","emeth_binom"
